subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices,circuit_family
Z2_reflection,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9352918058654465,2.0553682068979207,0.7033333333333334,0.6816666666666666,0.0216666666666667,126,2,symmetry,737.1301306667738,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0348272898177524,2.121438731795306,0.6816666666666666,0.625,0.0566666666666666,126,2,symmetry,743.6607302501798,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,5,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.52466726160746,2.189696162633351,0.9333333333333332,0.645,0.2883333333333333,60,4,symmetry,740.7267860840075,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,5,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7154646074063786,2.304587316890658,0.8833333333333333,0.6133333333333333,0.27,60,4,symmetry,717.26466454193,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,5,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7616051835537272,2.0206936187098306,0.8,0.655,0.145,60,4,symmetry,716.9298340417445,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,5,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.923679753371362,2.0123918063704265,0.6916666666666667,0.6733333333333333,0.0183333333333333,60,4,symmetry,719.8600145829841,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,5,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.948375530198266,1.988704646894225,0.7066666666666667,0.7116666666666667,-0.005,60,4,symmetry,725.4788803341798,True,False,94,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9352226314477283,1.9578697223230768,0.7216666666666667,0.73,-0.0083333333333333,60,4,symmetry,729.6262697908096,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5191474554609223,2.6913860521635056,0.8666666666666667,0.41,0.4566666666666667,78,4,symmetry,737.1575146671385,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.585772751912537,2.3963280286101507,0.9,0.6,0.3,78,4,symmetry,725.5556834163144,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8626524709265395,2.2570501943061645,0.775,0.6233333333333333,0.1516666666666667,78,4,symmetry,726.8900385000743,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9163865528404216,2.163732590608518,0.7416666666666667,0.62,0.1216666666666667,78,4,symmetry,735.0793550410308,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.045349939793181,2.0694229717681947,0.7177777777777777,0.6916666666666667,0.026111111111111,78,4,symmetry,743.6936248750426,True,False,94,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9436745005233775,2.0192166773671634,0.6816666666666666,0.6666666666666666,0.015,78,4,symmetry,716.984797374811,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.003404381343502,2.036696392324864,0.6633333333333333,0.6783333333333333,-0.015,78,4,symmetry,728.2510508750565,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,5,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5095243228267108,2.2918150450668016,0.9,0.5933333333333334,0.3066666666666666,54,8,symmetry,721.4165115421638,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,5,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.759043349302032,2.258112979192271,0.8666666666666667,0.6383333333333333,0.2283333333333334,54,8,symmetry,727.824683832936,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,5,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8768770707126103,2.074685709990975,0.75,0.6883333333333334,0.0616666666666666,54,8,symmetry,724.7916467906907,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,5,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.94918177516254,2.031523762491724,0.7166666666666667,0.6833333333333333,0.0333333333333333,54,8,symmetry,714.7207879996859,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,5,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9870810729605672,2.0160610189966923,0.6977777777777778,0.675,0.0227777777777777,54,8,symmetry,729.1647054580972,True,False,94,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0065456201320484,2.0300605096799216,0.7383333333333333,0.715,0.0233333333333333,54,8,symmetry,712.2264558337629,True,False,128,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.8997923515746772,2.5027712603978447,1.0,0.495,0.505,204,1,symmetry,1366.7623674999925,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3147968248856046,2.5545366326146883,0.9333333333333332,0.465,0.4683333333333333,204,1,symmetry,1407.3579624169506,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.548371629563477,2.419419578007897,0.85,0.4966666666666666,0.3533333333333333,204,1,symmetry,1138.89011987485,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.793532241046722,2.383108244694463,0.7708333333333334,0.5316666666666666,0.2391666666666667,204,1,symmetry,1063.90841370821,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9115958438912313,2.1706749417717046,0.7266666666666667,0.5933333333333334,0.1333333333333333,204,1,symmetry,723.6167605831288,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.002061282480037,2.157233805466338,0.67,0.63,0.04,204,1,symmetry,763.5098127918318,True,False,122,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9778831916408155,2.194873440624842,0.7033333333333334,0.5833333333333334,0.12,204,1,symmetry,756.9384779171087,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.201191502858575,2.466339291401717,0.9666666666666668,0.495,0.4716666666666667,108,2,symmetry,729.2324861655943,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.592438911115624,2.402054490655224,0.8166666666666667,0.5066666666666667,0.3099999999999999,108,2,symmetry,731.0832515829243,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7399731399658305,2.2973267586140076,0.7833333333333333,0.5666666666666667,0.2166666666666666,108,2,symmetry,733.6972663751803,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.921434750503038,2.2313212844995935,0.7541666666666667,0.595,0.1591666666666666,108,2,symmetry,733.8129421249032,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9910736066760657,2.1285515371428794,0.7022222222222222,0.615,0.0872222222222222,108,2,symmetry,729.0041463747621,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9624452813304232,1.9897433510653135,0.69,0.67,0.0199999999999999,108,2,symmetry,734.6857405831106,True,False,122,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.053124278194589,2.1867116932265156,0.6633333333333333,0.585,0.0783333333333333,108,2,symmetry,736.9909542920068,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.210686886647892,2.686980345453629,0.9666666666666668,0.4483333333333333,0.5183333333333333,126,2,symmetry,740.5394599586725,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4969192040428865,2.3612344543895567,0.8833333333333333,0.55,0.3333333333333332,126,2,symmetry,737.8496927078813,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.723718300731203,2.3075957107469245,0.7833333333333333,0.555,0.2283333333333332,126,2,symmetry,730.6770440409891,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.829265798120836,2.320878466837992,0.7875,0.5416666666666666,0.2458333333333333,126,2,symmetry,729.0226862081327,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.906974445969866,2.111716766994266,0.7066666666666667,0.615,0.0916666666666666,126,2,symmetry,739.0133785000071,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9741201966542832,2.0437101061609972,0.6733333333333333,0.6583333333333333,0.015,126,2,symmetry,737.254565667361,True,False,122,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9611394599656329,2.1737009041763167,0.715,0.5983333333333334,0.1166666666666665,126,2,symmetry,738.5225149998441,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5997144607254448,2.222092968278159,0.8333333333333334,0.6,0.2333333333333334,60,4,symmetry,739.9404175002128,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7111061303501676,2.093482628903115,0.85,0.6466666666666666,0.2033333333333333,60,4,symmetry,712.6680649584159,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7932546072398543,2.067541539130042,0.725,0.6716666666666666,0.0533333333333333,60,4,symmetry,717.3628334170207,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8613827111883468,2.011741049830938,0.7708333333333334,0.6916666666666667,0.0791666666666667,60,4,symmetry,718.0710452087224,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.892302181394394,2.00347731996334,0.7377777777777778,0.6966666666666667,0.0411111111111111,60,4,symmetry,723.2469977498986,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.943125518155325,2.0400059588162556,0.7416666666666667,0.6983333333333334,0.0433333333333333,60,4,symmetry,728.79142375011,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4240549070606776,2.4693031998967583,0.9,0.5,0.4,78,4,symmetry,731.5418492089957,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6308557686896552,2.221655061636858,0.8666666666666667,0.59,0.2766666666666667,78,4,symmetry,724.3939019171521,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.774503640733328,2.2675738963320993,0.775,0.575,0.2,78,4,symmetry,725.110818374902,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8183566964246631,2.0329665161336745,0.7666666666666667,0.6766666666666666,0.09,78,4,symmetry,729.2609945000149,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.932373941169288,2.057965571826436,0.7422222222222222,0.6683333333333333,0.0738888888888888,78,4,symmetry,740.785389082972,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.021358468508714,2.049040526957021,0.665,0.67,-0.005,78,4,symmetry,719.2292546662502,True,False,122,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9546247616696284,2.0847069726236875,0.765,0.6833333333333333,0.0816666666666666,78,4,symmetry,725.3413525838405,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.689748920764094,2.23969479512619,0.7333333333333333,0.555,0.1783333333333332,54,8,symmetry,719.9936314160004,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.887622455973932,2.1827211095092944,0.7166666666666667,0.5583333333333333,0.1583333333333333,54,8,symmetry,723.0248373751529,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8356596866305603,2.0901729399142672,0.7083333333333334,0.5966666666666667,0.1116666666666666,54,8,symmetry,723.6083202082664,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.965422833912723,2.1326142748157317,0.675,0.5883333333333334,0.0866666666666666,54,8,symmetry,716.4719484169036,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8883417784701009,2.012239340382105,0.7333333333333333,0.645,0.0883333333333332,54,8,symmetry,725.2352243340574,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9315724237148095,2.0232112719677455,0.6966666666666667,0.63,0.0666666666666666,54,8,symmetry,725.8910904577933,True,False,130,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.6754601298923918,3.0015367079959447,1.0,0.4033333333333333,0.5966666666666667,204,1,symmetry,1372.7904135840945,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.134391978961886,2.697792751145102,0.9833333333333332,0.4666666666666667,0.5166666666666666,204,1,symmetry,1417.8731879997067,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4993033367412394,2.578332664462807,0.875,0.4766666666666667,0.3983333333333333,204,1,symmetry,1140.7238471661694,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7173609545280493,2.3386436346664503,0.7875,0.5483333333333333,0.2391666666666666,204,1,symmetry,1062.3652488747612,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9046144700862304,2.1256359838145458,0.7244444444444444,0.6083333333333333,0.1161111111111111,204,1,symmetry,729.6602229997516,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0035399498212043,2.1300294832068984,0.685,0.6216666666666667,0.0633333333333333,204,1,symmetry,768.1226609167643,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9524077632721468,2.1349158922265934,0.7133333333333334,0.6216666666666667,0.0916666666666666,204,1,symmetry,764.2610935000703,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.107980732776198,2.6083289452296223,0.9333333333333332,0.4616666666666666,0.4716666666666667,108,2,symmetry,735.7425497081131,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5454106521276925,2.474614063041465,0.9166666666666666,0.495,0.4216666666666666,108,2,symmetry,736.7529997075908,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8234683604194568,2.2396565131843476,0.7916666666666666,0.6066666666666667,0.1849999999999999,108,2,symmetry,738.8382735420018,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.87616118842405,2.2020950140498674,0.7208333333333333,0.6316666666666667,0.0891666666666666,108,2,symmetry,739.5815691249445,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.963604968284144,2.1141012190980644,0.7288888888888889,0.65,0.0788888888888889,108,2,symmetry,734.3308650841936,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.00375618692267,2.0578115580996363,0.6866666666666666,0.6566666666666666,0.03,108,2,symmetry,740.1830175002106,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9791680066524509,2.088924210266108,0.7066666666666667,0.6566666666666666,0.05,108,2,symmetry,742.4287199997343,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.8168939979184142,2.678500435941314,1.0,0.4616666666666666,0.5383333333333333,126,2,symmetry,743.6101967077702,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.448654386642547,2.5399354111329475,0.8833333333333333,0.5016666666666667,0.3816666666666666,126,2,symmetry,743.594571958296,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.678053441080453,2.417850286112494,0.7916666666666666,0.5316666666666666,0.26,126,2,symmetry,731.245438083075,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8293453881539723,2.241479259079898,0.7541666666666667,0.6016666666666667,0.1524999999999999,126,2,symmetry,735.9105314579792,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9376987790615623,2.083769363569155,0.7111111111111111,0.6283333333333333,0.0827777777777778,126,2,symmetry,747.1144017917104,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9362602698556264,1.9825566822356753,0.715,0.7,0.015,126,2,symmetry,741.9112677918747,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9124079314578428,2.0343581254094767,0.745,0.675,0.0699999999999999,126,2,symmetry,741.6749827922322,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.506752574887795,2.3725675644371775,0.9333333333333332,0.575,0.3583333333333334,60,4,symmetry,741.8958640410565,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.619420413823902,2.3190887453790174,0.8333333333333334,0.5216666666666666,0.3116666666666667,60,4,symmetry,719.6443904577754,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7772544516391722,2.023750022963823,0.8,0.69,0.1100000000000001,60,4,symmetry,717.5867494577542,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8281469430094783,2.042246487329846,0.7791666666666667,0.6783333333333333,0.1008333333333333,60,4,symmetry,722.5204941253178,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9701622087018364,2.0492546703027914,0.7222222222222222,0.6666666666666666,0.0555555555555555,60,4,symmetry,727.1764903748408,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8970125456429163,1.9861509277292475,0.7466666666666667,0.7083333333333334,0.0383333333333333,60,4,symmetry,732.6986663751304,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.1957622418338127,2.4016126884633557,0.9666666666666668,0.5716666666666667,0.395,78,4,symmetry,735.6243718340993,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6323287352004825,2.323606099163976,0.85,0.5583333333333333,0.2916666666666666,78,4,symmetry,729.0651974170469,True,True,0,disjoint,0.0,0.0,0,none,(),edge
